relation,display_relation,x_id,x_name,x_type,y_id,y_name,y_type
contraindication,contraindication,DB00294,Etonogestrel,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00294,Etonogestrel,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00304,Desogestrel,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00304,Desogestrel,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00695,Furosemide,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00695,Furosemide,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00608,Chloroquine,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00608,Chloroquine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB06713,Norelgestromin,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB06713,Norelgestromin,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB01708,Prasterone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB01708,Prasterone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00655,Estrone,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00655,Estrone,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00635,Prednisone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00635,Prednisone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00571,Propranolol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00571,Propranolol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00421,Spironolactone,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00421,Spironolactone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00264,Metoprolol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00264,Metoprolol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01035,Procainamide,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01035,Procainamide,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00126,Ascorbic acid,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00126,Ascorbic acid,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00206,Reserpine,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00206,Reserpine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00783,Estradiol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00783,Estradiol,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00860,Prednisolone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00860,Prednisolone,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00741,Hydrocortisone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00741,Hydrocortisone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01174,Phenobarbital,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01174,Phenobarbital,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB01380,Cortisone acetate,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB01380,Cortisone acetate,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB14539,Hydrocortisone acetate,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB14539,Hydrocortisone acetate,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB01234,Dexamethasone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB01234,Dexamethasone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00982,Isotretinoin,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00982,Isotretinoin,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB11248,Zinc gluconate,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB11248,Zinc gluconate,drug,19725,pediatric systemic lupus erythematosus,disease
off-label use,off-label use,DB00993,Azathioprine,drug,7915,systemic lupus erythematosus (disease),disease
off-label use,off-label use,DB00993,Azathioprine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01203,Nadolol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01203,Nadolol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00575,Clonidine,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00575,Clonidine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00384,Triamterene,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00384,Triamterene,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00605,Sulindac,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00605,Sulindac,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00443,Betamethasone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00443,Betamethasone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00598,Labetalol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00598,Labetalol,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB08879,Belimumab,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB08879,Belimumab,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00957,Norgestimate,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00957,Norgestimate,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00995,Auranofin,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00995,Auranofin,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB11256,Levomefolic acid,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB11256,Levomefolic acid,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB13944,Testosterone enanthate,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB13944,Testosterone enanthate,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB13954,Estradiol cypionate,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB13954,Estradiol cypionate,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00553,Methoxsalen,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00553,Methoxsalen,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00335,Atenolol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00335,Atenolol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00373,Timolol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00373,Timolol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00594,Amiloride,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00594,Amiloride,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00524,Metolazone,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00524,Metolazone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB09026,Aliskiren,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB09026,Aliskiren,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01050,Ibuprofen,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01050,Ibuprofen,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB04575,Quinestrol,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB04575,Quinestrol,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00796,Candesartan cilexetil,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00796,Candesartan cilexetil,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00966,Telmisartan,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00966,Telmisartan,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01029,Irbesartan,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01029,Irbesartan,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00177,Valsartan,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00177,Valsartan,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00232,Methyclothiazide,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00232,Methyclothiazide,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00876,Eprosartan,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00876,Eprosartan,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB01089,Deserpidine,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB01089,Deserpidine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00400,Griseofulvin,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00400,Griseofulvin,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB00620,Triamcinolone,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB00620,Triamcinolone,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB09121,Aurothioglucose,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB09121,Aurothioglucose,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB01611,Hydroxychloroquine,drug,7915,systemic lupus erythematosus (disease),disease
indication,indication,DB01611,Hydroxychloroquine,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00678,Losartan,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00678,Losartan,drug,19725,pediatric systemic lupus erythematosus,disease
contraindication,contraindication,DB00691,Moexipril,drug,7915,systemic lupus erythematosus (disease),disease
contraindication,contraindication,DB00691,Moexipril,drug,19725,pediatric systemic lupus erythematosus,disease
indication,indication,DB09096,Benzoyl peroxide,drug,5480,contact dermatitis,disease
indication,indication,DB09096,Benzoyl peroxide,drug,6589,occupational dermatitis,disease
indication,indication,DB14512,Mometasone furoate,drug,5480,contact dermatitis,disease
indication,indication,DB14512,Mometasone furoate,drug,6589,occupational dermatitis,disease
off-label use,off-label use,DB09115,Diiodohydroxyquinoline,drug,5480,contact dermatitis,disease
off-label use,off-label use,DB09115,Diiodohydroxyquinoline,drug,6589,occupational dermatitis,disease
indication,indication,DB00959,Methylprednisolone,drug,5480,contact dermatitis,disease
indication,indication,DB00959,Methylprednisolone,drug,6589,occupational dermatitis,disease
