id,name,type,source
541,Retinal detachment,effect/phenotype,HPO
2205,manubrium of sternum,anatomy,UBERON
2829,dorsal cochlear nucleus,anatomy,UBERON
5230,PGK1,gene/protein,NCBI
5207,tonsil capsule,anatomy,UBERON
24331,colorectal carcinoma,disease,MONDO
6402,SELL,gene/protein,NCBI
4970,adenocarcinoma,disease,MONDO
6176,RPLP1,gene/protein,NCBI
45059,positive thymic T cell selection,biological_process,GO
3197,endocardial cushion development,biological_process,GO
5606,MAP2K3,gene/protein,NCBI
3050,olfactory placode,anatomy,UBERON
5192,deferent duct artery,anatomy,UBERON
5140,metanephric short nephron,anatomy,UBERON
5184,hair medulla,anatomy,UBERON
5206,choroid plexus stroma,anatomy,UBERON
17885,chromophobe renal cell carcinoma,disease,MONDO
3012,flocculonodular lobe,anatomy,UBERON
5220,pancreas head parenchyma,anatomy,UBERON
6406,SEMG1,gene/protein,NCBI
5617,mesenteric vein,anatomy,UBERON
2358,peritoneum,anatomy,UBERON
6525,left lung alveolar system,anatomy,UBERON
5008,OSM,gene/protein,NCBI
4971,AMPA glutamate receptor activity,molecular_function,GO
3175,ONECUT1,gene/protein,NCBI
5051,mediastinum testis,anatomy,UBERON
552,AVPR1A,gene/protein,NCBI
5061,neural groove,anatomy,UBERON
4988,OPRM1,gene/protein,NCBI
5461,levator scapulae muscle,anatomy,UBERON
15459,potassium channel regulator activity,molecular_function,GO
6060,conotruncus,anatomy,UBERON
6804,STX1A,gene/protein,NCBI
5211,renal medulla interstitium,anatomy,UBERON
44937,rectal carcinoma,disease,MONDO
2169,alveolar sac,anatomy,UBERON
4716,conceptus,anatomy,UBERON
402,nasal vestibule,anatomy,UBERON
6590,remnant of embryonic structure,anatomy,UBERON
5628,ileal artery,anatomy,UBERON
42983,amyloid precursor protein biosynthetic process,biological_process,GO
17269,primary premolar tooth,anatomy,UBERON
4703,dorsal thalamus,anatomy,UBERON
16254,preassembly of GPI anchor in ER membrane,biological_process,GO
16268,"O-glycan processing, core 2",biological_process,GO
16269,"O-glycan processing, core 3",biological_process,GO
16271,adenoid cystic carcinoma of the corpus uteri,disease,MONDO
16272,prefoldin complex,cellular_component,GO
44704,oropharynx squamous cell carcinoma,disease,MONDO
3315,HSPB1,gene/protein,NCBI
5893,RAD52,gene/protein,NCBI
20761,Bowen disease of the skin,disease,MONDO
4647,liver lobule,anatomy,UBERON
4671,gyrus rectus,anatomy,UBERON
6029,interdigital region between manual digits 2 and 3,anatomy,UBERON
18536,wing feather,anatomy,UBERON
18537,tail feather,anatomy,UBERON
3220,metanephric mesenchyme,anatomy,UBERON
5004,mucosa of right ureter,anatomy,UBERON
5611,DNAJC3,gene/protein,NCBI
2113,kidney,anatomy,UBERON
5073_44794,melanocytic nevus,disease,MONDO_grouped
18453,2-hydroxytetrahydrofuran dehydrogenase activity,molecular_function,GO
2191,FAP,gene/protein,NCBI
2536,arthropod sensillum,anatomy,UBERON
4026,caudal ganglionic eminence,anatomy,UBERON
6717,SRI,gene/protein,NCBI
20980,hair nevus,disease,MONDO
3193,pulmonary valve formation,biological_process,GO
5496,PPM1G,gene/protein,NCBI
5138,PDE2A,gene/protein,NCBI
2806,left occipital lobe,anatomy,UBERON
2032,areola,anatomy,UBERON
5556,lupus nephritis,disease,MONDO
6838,ventral ramus of spinal nerve,anatomy,UBERON
6564,SLC15A1,gene/protein,NCBI
16164,herpetiform pemphigus,disease,MONDO
18745,epoxide hydrolase A activity,molecular_function,GO
6548,SLC9A1,gene/protein,NCBI
5023,P2RX1,gene/protein,NCBI
6566,left ventricle myocardium,anatomy,UBERON
6832,lumen of open tracheal system trachea,anatomy,UBERON
5019,OXCT1,gene/protein,NCBI
6491,C5 segment of cervical spinal cord,anatomy,UBERON
17886,MIT family translocation renal cell carcinoma,disease,MONDO
19521,D-gluconate metabolic process,biological_process,GO
43294,mitochondrial glutamate synthase complex (NADH),cellular_component,GO
17339,exfoliative ichthyosis,disease,MONDO
2038,substantia nigra,anatomy,UBERON
5232,PGK2,gene/protein,NCBI
4708,NDUFB2,gene/protein,NCBI
3210,blood-cerebrospinal fluid barrier,anatomy,UBERON
18535,forelimb feather,anatomy,UBERON
6477,Brodmann (1909) area 34,anatomy,UBERON
43985,histone H4-R3 methylation,biological_process,GO
18492,carbon-monoxide dehydrogenase (acceptor) activity,molecular_function,GO
15554,tartrate transmembrane transporter activity,molecular_function,GO
15555,plaque-form urticaria pigmentosa,disease,MONDO
15556,C4-dicarboxylate transmembrane transporter activity,molecular_function,GO
24304,ichthyosis vulgaris,disease,MONDO
11596_11597_11598_11608_11609_13107_13294_13295,atopic dermatitis,disease,MONDO_grouped
22417,protein maturation by protein folding,biological_process,GO
15635,porokeratotic eccrine ostial and dermal duct nevus,disease,MONDO
4064,neural tube basal plate,anatomy,UBERON
3878,ATP citrate synthase activity,molecular_function,GO
44926,oropharyngeal carcinoma,disease,MONDO
16776,"phosphotransferase activity, phosphate group as acceptor",molecular_function,GO
4957,ODF2,gene/protein,NCBI
19311,root of olfactory nerve,anatomy,UBERON
19318,hexose metabolic process,biological_process,GO
23235,SIK2,gene/protein,NCBI
40679,urothelial carcinoma,disease,MONDO
15867,cystic lymph node,anatomy,UBERON
2971_5208,amelanotic skin melanoma,disease,MONDO_grouped
1470,glenohumeral joint,anatomy,UBERON
21427,squamous cell carcinoma of lip,disease,MONDO
44638,"envenomation resulting in positive regulation of complement activation, classical pathway in other organism",biological_process,GO
6523,SLC5A1,gene/protein,NCBI
544,mucosal melanoma,disease,MONDO
5494,PPM1A,gene/protein,NCBI
16985,"mannan endo-1,4-beta-mannosidase activity",molecular_function,GO
136,ADORA2B,gene/protein,NCBI
3789,hereditary papillary renal cell carcinoma,disease,MONDO
18448,hydroxymethylmethylsilanediol oxidase activity,molecular_function,GO
23246,BOP1,gene/protein,NCBI
17598,primary cutaneous anaplastic large cell lymphoma,disease,MONDO
18897,dibenzothiophene desulfurization,biological_process,GO
6411,sinonasal undifferentiated carcinoma,disease,MONDO
2271,FH,gene/protein,NCBI
11556_13876_13101_13102_13104_13105_13106,"basal cell carcinoma, susceptibility to",disease,MONDO_grouped
5794,PTPRH,gene/protein,NCBI
3865,distal phalanx of manus,anatomy,UBERON
16718,choroid plexus carcinoma,disease,MONDO
2670,anterior ascending limb of lateral sulcus,anatomy,UBERON
3036,HAS1,gene/protein,NCBI
44793,negative regulation by host of viral process,biological_process,GO
6749,superior parathyroid gland,anatomy,UBERON
6596,HLTF,gene/protein,NCBI
12865,Pseudofolliculitis barbae,disease,MONDO
7101,NR2E1,gene/protein,NCBI
5026,P2RX5,gene/protein,NCBI
2707,corticospinal tract,anatomy,UBERON
4591,TRIM37,gene/protein,NCBI
16597,amino acid binding,molecular_function,GO
15598,acrodermatitis continua suppurativa of Hallopeau,disease,MONDO
16976,well-differentiated thymic neuroendocrine carcinoma,disease,MONDO
16977,chitosanase activity,molecular_function,GO
16978,poorly differentiated thymic neuroendocrine carcinoma,disease,MONDO
6618,SNAPC2,gene/protein,NCBI
6465,ninth thoracic spinal cord segment,anatomy,UBERON
11836,thyroid Hurthle cell carcinoma,disease,MONDO
21660,rhombomere 3 formation,biological_process,GO
1698,foramen ovale of skull,anatomy,UBERON
18346,parietal notch,anatomy,UBERON
18017,goblet cell carcinoma,disease,MONDO
4991,mucosa of transverse colon,anatomy,UBERON
21034,genetic alopecia,disease,MONDO
5,chemosensory organ,anatomy,UBERON
17273,autosomal ichthyosis syndrome with fatal disease course,disease,MONDO
17272,lower primary premolar tooth,anatomy,UBERON
245,spliceosomal complex assembly,biological_process,GO
24481,skin appendage disease,disease,MONDO
255,allantoin metabolic process,biological_process,GO
335,APOA1,gene/protein,NCBI
336,APOA2,gene/protein,NCBI
363,AQP6,gene/protein,NCBI
44925_3212_371,oral/nasal cavity carcinoma,disease,MONDO_grouped
372,ARCN1,gene/protein,NCBI
21345,carcinoma of pharynx,disease,MONDO
373,TRIM23,gene/protein,NCBI
4715,annulus fibrosus disci intervertebralis,anatomy,UBERON
374,AREG,gene/protein,NCBI
375,mandibular nerve,anatomy,UBERON
4660,PPP1R12B,gene/protein,NCBI
2415,tail,anatomy,UBERON
380,"alternative mRNA splicing, via spliceosome",biological_process,GO
56819,nasal cavity and paranasal sinus carcinoma,disease,MONDO
5221_3777_3716,renal pelvis papillary urothelial carcinoma,disease,MONDO_grouped
4010_20654_381,renal pelvis/ureter carcinoma,disease,MONDO_grouped
503,lung adenocarcinoma in situ,disease,MONDO
3218,HOXB8,gene/protein,NCBI
521,ATP5ME,gene/protein,NCBI
531,bronchus mucoepidermoid carcinoma,disease,MONDO
5616,PRKY,gene/protein,NCBI
3438,iris nerve,anatomy,UBERON
532,lung combined type small cell adenocarcinoma,disease,MONDO
3184,HNRNPD,gene/protein,NCBI
534,ATP6V1G2,gene/protein,NCBI
21337,tonsil carcinoma,disease,MONDO
535,ATP6V0A1,gene/protein,NCBI
3198,HOXA1,gene/protein,NCBI
543,ovarian melanoma,disease,MONDO
6320,CLEC11A,gene/protein,NCBI
45063,T-helper 1 cell differentiation,biological_process,GO
545,ATR,gene/protein,NCBI
21070,sublingual gland carcinoma,disease,MONDO
553,AVPR1B,gene/protein,NCBI
4259,lower arm blood vessel,anatomy,UBERON
554,AVPR2,gene/protein,NCBI
18898,"2,4-dichlorobenzoate metabolic process",biological_process,GO
6116,vagal nerve fiber bundle,anatomy,UBERON
687,KLF9,gene/protein,NCBI
715,C1R,gene/protein,NCBI
24255,genetic skin disease,disease,MONDO
21440,benign neoplasm of skin,disease,MONDO
892,CCNC,gene/protein,NCBI
20794,colorectal medullary carcinoma,disease,MONDO
893,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,disease,MONDO
27772,lung colloid adenocarcinoma,disease,MONDO
894,CCND2,gene/protein,NCBI
895,nonmucinous bronchioloalveolar adenocarcinoma,disease,MONDO
6325,laryngeal intrinsic ligament,anatomy,UBERON
928,CD9,gene/protein,NCBI
929,pharyngeal branch of vagus nerve,anatomy,UBERON
930,stomodeum,anatomy,UBERON
964,cornea,anatomy,UBERON
993,oviduct,anatomy,UBERON
1017,central nervous system,anatomy,UBERON
45070,positive regulation of viral genome replication,biological_process,GO
1192,left gastric artery,anatomy,UBERON
24666,benign epithelial skin neoplasm,disease,MONDO
1260,serosa of urinary bladder,anatomy,UBERON
21201,skin infection,disease,MONDO
24610,parasitic skin disease,disease,MONDO
1287,proximal convoluted tubule,anatomy,UBERON
1337,COX6A1,gene/protein,NCBI
1391,popliteus muscle,anatomy,UBERON
1419,skin of limb,anatomy,UBERON
1502,interosseous muscle of manus,anatomy,UBERON
5215,kidney interstitium,anatomy,UBERON
1602,medial rectus extraocular muscle,anatomy,UBERON
1651,right pulmonary artery,anatomy,UBERON
2650,paralaminar part of medial dorsal nucleus,anatomy,UBERON
1652,DDT,gene/protein,NCBI
1702,eyelash,anatomy,UBERON
2466,intestine secretion,anatomy,UBERON
1740,arytenoid cartilage,anatomy,UBERON
1748,DLX4,gene/protein,NCBI
1778,ciliary epithelium,anatomy,UBERON
16747,"acyltransferase activity, transferring groups other than amino-acyl groups",molecular_function,GO
1893,telencephalon,anatomy,UBERON
3110,otic region,anatomy,UBERON
1939,medial mammillary nucleus,anatomy,UBERON
6481,Brodmann (1909) area 44,anatomy,UBERON
1984,crypt of Lieberkuhn of large intestine,anatomy,UBERON
1992,SERPINB1,gene/protein,NCBI
1993,ELAVL2,gene/protein,NCBI
1995,fibrocartilage,anatomy,UBERON
44705,multi-organism reproductive behavior,biological_process,GO
2096,polkadots,cellular_component,GO
2137,EXTL3,gene/protein,NCBI
2136,hilus of dentate gyrus,anatomy,UBERON
2138,EYA1,gene/protein,NCBI
2141,parvocellular oculomotor nucleus,anatomy,UBERON
6414,SELENOP,gene/protein,NCBI
2167,right lung,anatomy,UBERON
2200,vasculature of head,anatomy,UBERON
24336,vulvar adenocarcinoma,disease,MONDO
2237,true rib,anatomy,UBERON
2291,central canal of spinal cord,anatomy,UBERON
2293,costochondral joint,anatomy,UBERON
2295,scala media,anatomy,UBERON
2297,cerumen,anatomy,UBERON
2299_2298,cutaneous glomangioma,disease,MONDO_grouped
2301,layer of neocortex,anatomy,UBERON
2355,FOSL2,gene/protein,NCBI
5074,PAWR,gene/protein,NCBI
2368,endocrine gland,anatomy,UBERON
24621,serous cystadenocarcinoma,disease,MONDO
21634,optic nerve formation,biological_process,GO
2416,integumental system,anatomy,UBERON
2418,cartilage tissue,anatomy,UBERON
2424,oral epithelium,anatomy,UBERON
5213,outer renal medulla interstitium,anatomy,UBERON
2455,common plantar digital arteries,anatomy,UBERON
2463,muscle of posterior compartment of hindlimb stylopod,anatomy,UBERON
2472,stylopod,anatomy,UBERON
2469,esophagus mucosa,anatomy,UBERON
2475,saphenous nerve,anatomy,UBERON
4658,mandible head,anatomy,UBERON
4965,G protein-coupled GABA receptor activity,molecular_function,GO
2493,uterine artery,anatomy,UBERON
2495,long bone,anatomy,UBERON
44336,canonical Wnt signaling pathway involved in negative regulation of apoptotic process,biological_process,GO
2496,stapes base,anatomy,UBERON
40677,invasive carcinoma,disease,MONDO
6509,SLC1A4,gene/protein,NCBI
2523,tunica intima,anatomy,UBERON
2599,medial olfactory gyrus,anatomy,UBERON
2652,posterior median eminence,anatomy,UBERON
2655,body of lateral ventricle,anatomy,UBERON
5092,right horn of sinus venosus,anatomy,UBERON
2664,lateral part of medial mammillary nucleus,anatomy,UBERON
2665,GDI2,gene/protein,NCBI
3090,supraorbital lateral line,anatomy,UBERON
2666,mesencephalic tract of trigeminal nerve,anatomy,UBERON
2667,lateral septal nucleus,anatomy,UBERON
6215,rhombic lip,anatomy,UBERON
2669,anterior horizontal limb of lateral sulcus,anatomy,UBERON
17590,carcinoma of the ampulla of vater,disease,MONDO
6186,dGDP phosphorylation,biological_process,GO
2671,pallidotegmental fasciculus,anatomy,UBERON
6256,knee joint primordium,anatomy,UBERON
2672,anterior subcentral sulcus,anatomy,UBERON
2685,anteroventral nucleus of thalamus,anatomy,UBERON
5858,PZP,gene/protein,NCBI
2701,anterior median oculomotor nucleus,anatomy,UBERON
2702,middle frontal gyrus,anatomy,UBERON
5596,MAPK4,gene/protein,NCBI
2703,GJA8,gene/protein,NCBI
18330,interpterygoid vacuity,anatomy,UBERON
2705,midline nuclear group,anatomy,UBERON
2734,GLG1,gene/protein,NCBI
2748,medial lemniscus of medulla,anatomy,UBERON
2736,GLI2,gene/protein,NCBI
2739,medial dorsal nucleus of thalamus,anatomy,UBERON
2741,diagonal band of Broca,anatomy,UBERON
2740,GLP1R,gene/protein,NCBI
2742,GLRA2,gene/protein,NCBI
16275,[cytochrome c]-arginine N-methyltransferase activity,molecular_function,GO
2746,intermediate periventricular nucleus,anatomy,UBERON
2744,GLS,gene/protein,NCBI
2747,neodentate part of dentate nucleus,anatomy,UBERON
2751,inferior temporal gyrus,anatomy,UBERON
2750,medial longitudinal fasciculus of medulla,anatomy,UBERON
6006,metoptic pillar,anatomy,UBERON
2758,dorsal nucleus of medial geniculate body,anatomy,UBERON
24609,vulvar squamous cell carcinoma,disease,MONDO
2760,ventral corticospinal tract,anatomy,UBERON
2759,magnocellular nucleus of medial geniculate body,anatomy,UBERON
2761,inferior frontal sulcus,anatomy,UBERON
6143,RPL19,gene/protein,NCBI
16285,papillary carcinoma of the cervix uteri,disease,MONDO
2762,GMDS,gene/protein,NCBI
2763,accessory medullary lamina of globus pallidus,anatomy,UBERON
2764,inferior precentral sulcus,anatomy,UBERON
21327,carcinoma of urethra,disease,MONDO
2765,GML,gene/protein,NCBI
2766,fusiform gyrus,anatomy,UBERON
2783,central tegmental tract of pons,anatomy,UBERON
2814,posterior superior fissure of cerebellum,anatomy,UBERON
2821,GPI,gene/protein,NCBI
2822,GPLD1,gene/protein,NCBI
2828,ventral cochlear nucleus,anatomy,UBERON
44787,bacterial-type DNA replication,biological_process,GO
2831,posteroventral cochlear nucleus,anatomy,UBERON
2832,ventral nucleus of trapezoid body,anatomy,UBERON
2833,medial nucleus of trapezoid body,anatomy,UBERON
2834,PRLHR,gene/protein,NCBI
2836,lumbar dorsal root ganglion,anatomy,UBERON
2837,sacral dorsal root ganglion,anatomy,UBERON
2867,central gray substance of medulla,anatomy,UBERON
2868,commissural nucleus of vagus nerve,anatomy,UBERON
2935,GSPT1,gene/protein,NCBI
2936,GSR,gene/protein,NCBI
2937,GSS,gene/protein,NCBI
2938,parvocellular part of red nucleus,anatomy,UBERON
2940,anterior column of fornix,anatomy,UBERON
2942,ventral posterolateral nucleus,anatomy,UBERON
2943,lingual gyrus,anatomy,UBERON
3501,retina blood vessel,anatomy,UBERON
2944,spinothalamic tract of medulla,anatomy,UBERON
2945,ventral posteromedial nucleus of thalamus,anatomy,UBERON
2948,superior occipital gyrus,anatomy,UBERON
2949,tectospinal tract,anatomy,UBERON
2950,GSTP1,gene/protein,NCBI
2951,leukotriene-C(4) hydrolase,molecular_function,GO
2952,intermediate acoustic stria,anatomy,UBERON
2953,GSTT2,gene/protein,NCBI
2955,rhomboidal nucleus,anatomy,UBERON
2957,caudal central oculomotor nucleus,anatomy,UBERON
21663,rhombomere 4 formation,biological_process,GO
2958,medial lemniscus of pons,anatomy,UBERON
2962,adductor pollicis muscle,anatomy,UBERON
2973,parahippocampal gyrus,anatomy,UBERON
2975,GTF3C1,gene/protein,NCBI
2979,GUCA1B,gene/protein,NCBI
2987,anterior spinocerebellar tract,anatomy,UBERON
2988,first dorsal interosseous of manus,anatomy,UBERON
3007,lateral parabrachial nucleus,anatomy,UBERON
